,balance,equity,balance_btc,equity_btc
742200,1562856.327346974,1566649.868218449,32.1953174135611,32.18451597738917
742260,1562856.327346974,1563383.8894385279,32.1953174135611,32.183206332596455
742320,1562856.327346974,1550776.573527371,32.1953174135611,32.17939586001235
742380,1556511.306759806,1555742.7192186115,32.1953174135611,32.18001280832788
742440,1557978.168187943,1556097.4190311937,32.19609672427591,32.18163158167146
742500,1554072.2281028691,1551337.1364357655,32.19609672427591,32.17591852935877
742560,1554072.2281028691,1560748.8938643197,32.19609672427591,32.18140477141484
742620,1554072.2281028691,1565647.343234738,32.19609672427591,32.18504573803074
742680,1554072.2281028691,1568729.083654839,32.19609672427591,32.18560088122199
742740,1554072.2281028691,1571202.4630258193,32.19609672427591,32.18956870769532
742800,1571010.6359081995,1571946.638468105,32.19757087214791,32.1923892001129
742860,1571010.6359081995,1575713.1446890994,32.19757087214791,32.19503989027786
742920,1582420.1892051636,1577591.2187061482,32.19886248131119,32.1944579492479
742980,1582420.1892051636,1583639.42200612,32.19886248131119,32.195828999720256
743040,1573085.899824695,1570078.5552981102,32.20005231608071,32.191168975049806
743100,1573085.899824695,1560237.7075851401,32.20005231608071,32.189701062761394
743160,1573085.899824695,1563682.085911364,32.20005231608071,32.19187636117827
743220,1573085.899824695,1558007.7002791564,32.20005231608071,32.18870546218055
743280,1539763.7340910113,1541084.8518024893,32.20233645167426,32.18217935915025
743340,1545490.132875078,1538951.4560029367,32.20336010764967,32.18465531955387
743400,1545751.3002611548,1543720.5587628782,32.20407795601529,32.18766803091906
743460,1546241.7676655864,1542108.2943783659,32.20499015288702,32.188420838396574
743520,1546241.7676655864,1543582.1716909327,32.20499015288702,32.19149471722487
743580,1546241.7676655864,1548740.6343889292,32.20499015288702,32.19325662590449
743640,1546241.7676655864,1542399.997017157,32.20499015288702,32.19044448478086
743700,1538027.178420848,1545655.4307651047,32.20572389923698,32.19138338144244
743760,1535120.3340883246,1541135.9461729326,32.206439524585086,32.19004248194734
743820,1535930.0807117855,1534041.5565163924,32.206439524585086,32.186718963766644
743880,1541192.3887076678,1537217.2962757426,32.20747443435851,32.18788906140742
743940,1541192.3887076678,1536002.60930571,32.20747443435851,32.18855860687715
744000,1541192.3887076678,1546580.9800615443,32.20747443435851,32.196229544526716
744060,1541192.3887076678,1551983.5185213857,32.20747443435851,32.200665359981855
744120,1556150.7782911796,1559858.7397844417,32.208453326301274,32.2028903841191
744180,1556150.7782911796,1563801.061974509,32.208453326301274,32.202122068045085
744240,1556150.7782911796,1567922.8738192394,32.208453326301274,32.20501128502753
744300,1556150.7782911796,1568932.15557155,32.208453326301274,32.2047992680132
744360,1540306.202352472,1561495.807637692,32.208453326301274,32.20335929760174
744420,1511844.074743199,1531678.0756019326,32.208453326301274,32.19336209910226
744480,1516492.8934248835,1511679.3886188858,32.209863877373905,32.18107714556501
744540,1516492.8934248835,1506253.0390483935,32.209863877373905,32.180940141935416
744600,1516492.8934248835,1509312.6907404452,32.209863877373905,32.184691422359165
744660,1520741.1323164336,1515583.6748334048,32.209863877373905,32.19345840472441
744720,1520741.1323164336,1518078.338963685,32.209863877373905,32.19465305718232
744780,1520741.1323164336,1515684.4759047262,32.209863877373905,32.1924403361099
744840,1520741.1323164336,1520339.9303691909,32.209863877373905,32.19354008193098
744900,1530971.714098362,1513171.7433925264,32.21063989266489,32.18656952217253
744960,1530971.714098362,1539044.3556434673,32.21063989266489,32.20565228782166
745020,1530971.714098362,1539701.9179500758,32.21063989266489,32.2056506748615
745080,1530971.714098362,1526438.7692036664,32.21063989266489,32.19923974268403
745140,1544309.609997091,1525220.0283945713,32.21405557056032,32.19697629345245
745200,1543925.4718827335,1548851.0355319844,32.21477730587033,32.21404654060836
745260,1545614.7269376318,1542991.9513332907,32.21628071705621,32.21347501768913
745320,1525342.15338116,1549195.012505673,32.21628071705621,32.21520400544643
745380,1527902.406899362,1525436.782209852,32.21771131886737,32.20616137971491
745440,1528308.7569692489,1527443.1868411899,32.21860956098,32.20713843936198
745500,1521394.5280815554,1529058.0514263888,32.21979442878816,32.20655500522023
745560,1527612.2731666379,1521139.1953913688,32.240404634650474,32.20383640236183
745620,1526764.2119112073,1525584.0516337648,32.2447786517966,32.23060358296182
745680,1515362.020516593,1524146.6595731548,32.2447786517966,32.23468866535545
745740,1514055.4151119725,1514702.2623325821,32.24691598989114,32.227707709203884
745800,1513158.026075708,1512482.8542454313,32.24691598989114,32.22279410360777
745860,1522395.7425383404,1517897.7465226345,32.25944392433801,32.231275330172714
745920,1516161.4426564216,1519009.8335353436,32.26381827566649,32.2480556508958
745980,1516161.4426564216,1507048.3880692704,32.26381827566649,32.24177749971161
746040,1516161.4426564216,1510640.6678684787,32.26381827566649,32.25093024474434
746100,1516161.4426564216,1512402.3689999955,32.26381827566649,32.250734116740816
746160,1521659.1085060763,1517801.0443106126,32.2674854627239,32.25473454062775
746220,1524468.9256834097,1523813.4500873752,32.26823449477326,32.26076003900083
746280,1524468.9256834097,1532302.019075744,32.26823449477326,32.262127791708245
746340,1527817.794862191,1529649.555571218,32.26823449477326,32.25941575086689
746400,1527817.794862191,1523981.577143766,32.26823449477326,32.25819349273602
746460,1540670.7238127708,1530067.3773488493,32.27162731967115,32.262702507520764
746520,1541809.098007172,1540068.5355237334,32.27431241147375,32.27002471320733
746580,1538206.093825668,1535654.3725822626,32.27431241147375,32.27016146660259
746640,1541579.1566512573,1541373.1699991135,32.2776272911962,32.271456160159865
746700,1537380.583504818,1543535.818228607,32.2776272911962,32.27587228520643
746760,1532558.015105036,1534460.237205066,32.2800889615625,32.27385760739599
746820,1532899.9114904269,1528804.4693740248,32.28177812589677,32.274877568287295
746880,1563675.2458221428,1533886.634016585,32.2835333745915,32.277516122939396
746940,1574633.6750956138,1564036.1726343867,32.288724926663825,32.28701944513825
747000,1573591.9920068146,1576860.0395567853,32.289426871951036,32.288476138536716
747060,1562320.4639467236,1573856.6161086971,32.289426871951036,32.288324822007155
747120,1562320.4639467236,1559255.2609817332,32.289426871951036,32.28686210200342
747180,1560296.9717509535,1558842.2858313478,32.29036617654571,32.284340652092595
747240,1565988.6276807024,1566207.2567054087,32.29114048816303,32.28787358486936
747300,1571166.5769812118,1565449.0110290407,32.29185986081262,32.28631939498645
747360,1574447.814339108,1578903.5964537372,32.29258234994863,32.2884171053934
747420,1607103.728851519,1574954.9312887497,32.29617902486543,32.28868615705972
747480,1607077.2537929697,1605975.2768531982,32.29617902486543,32.292054903233904
747540,1604221.7380966234,1603509.6394340233,32.2975924123354,32.29144082463453
747600,1597349.208891976,1604523.2758135484,32.298292707620305,32.297915024473156
747660,1599219.895143699,1596362.392132925,32.29910054783419,32.298395161134124
747720,1611856.4944372678,1597836.321966723,32.302037603105035,32.29843744784516
747780,1608134.0361275903,1614659.1785849072,32.302037603105035,32.301607831020476
747840,1618572.3538620917,1612333.5830376511,32.30464107948945,32.30176555207865
747900,1609864.6612620514,1619880.6106209774,32.30528980907276,32.30418205707408
747960,1618933.967020631,1613530.9519853492,32.30697748279771,32.306867344867925
748020,1618933.967020631,1617323.0378924785,32.30697748279771,32.30749791536364
748080,1617388.7089503917,1620685.4994049272,32.307777581718575,32.307096569419464
748140,1621085.7227282943,1615779.2171511822,32.30863423474428,32.30743640756166
748200,1616472.015095092,1619815.2339252473,32.311553295331954,32.30906374458182
748260,1606636.0572694975,1604772.9005034505,32.31223499814565,32.303479496635546
748320,1606636.0572694975,1601321.1081035738,32.31223499814565,32.302088182621965
748380,1606636.0572694975,1603428.7198002103,32.31223499814565,32.30481954130981
748440,1606636.0572694975,1603326.519463973,32.31223499814565,32.30715407281377
748500,1606636.0572694975,1596499.4089690552,32.31223499814565,32.30366404357152
748560,1606636.0572694975,1594696.11049346,32.31223499814565,32.30418536399189
748620,1603523.526997857,1602334.3256243307,32.31312889364027,32.307355176996694
748680,1603523.526997857,1609708.7021288301,32.31312889364027,32.31049181310378
748740,1603523.526997857,1605240.1049433441,32.31312889364027,32.3083186597685
748800,1603523.526997857,1592489.2096874563,32.31312889364027,32.303978126203546
748860,1603523.526997857,1569339.75330802,32.31312889364027,32.295945304036195
748920,1603523.526997857,1568373.9711496534,32.31312889364027,32.296275079494215
748980,1603523.526997857,1582284.1086228658,32.31312889364027,32.30093902144639
749040,1598823.3349972896,1597662.1336515234,32.31386872889164,32.307657677755444
749100,1599535.8738469607,1606740.617674805,32.31386872889164,32.31001015254728
749160,1599535.8738469607,1600840.9764942501,32.31386872889164,32.30857240037487
749220,1599535.8738469607,1598653.7329373742,32.31386872889164,32.30686270282048
749280,1613325.397908388,1595429.3353191586,32.31558240160283,32.306564817051466
749340,1611422.9713194107,1614245.8844728232,32.31664523483332,32.31336637721496
749400,1613833.3250418343,1619305.6710717943,32.31815036572434,32.314414199210674
749460,1603431.7477236004,1609658.9010142817,32.31815036572434,32.31333191367343
749520,1637688.8356624057,1624861.291277918,32.321821427329006,32.31576633443723
749580,1639243.357000547,1639906.4207673147,32.323182199384256,32.318884603120466
749640,1636420.8390151928,1641308.8183085346,32.323182199384256,32.32015902835909
749700,1641600.9837020051,1639429.9240872653,32.324301864652014,32.3212398182218
749760,1635848.339835436,1635827.8832776027,32.325198323111934,32.322718272489084
749820,1631029.5690738966,1634072.9533819633,32.325198323111934,32.32307375507253
749880,1632784.5481488802,1630493.0524600528,32.325863710367976,32.322187119400965
749940,1632784.5481488802,1631664.5185277157,32.325863710367976,32.32161945844046
750000,1623720.766522231,1632748.9297248402,32.328291323485466,32.324716961303174
750060,1624546.881477442,1622766.5663289852,32.32904026172617,32.32190649656189
750120,1607954.5993439325,1625251.7938107343,32.329786795199944,32.324162790901916
750180,1609548.934305488,1605596.382427141,32.33060811644305,32.317141497049086
750240,1609548.934305488,1613893.1507669757,32.33060811644305,32.323037692819
750300,1609548.934305488,1612035.5355932664,32.33060811644305,32.32201998534045
750360,1609548.934305488,1604897.7019761961,32.33060811644305,32.31886641904466
750420,1609548.934305488,1619583.7570623686,32.33060811644305,32.32252433269002
750480,1627364.8526121133,1625374.0146665627,32.33134307927853,32.32266575507687
750540,1624739.4927352823,1627155.8418977775,32.332178260575695,32.32310638205545
750600,1624739.4927352823,1626036.4289441789,32.332178260575695,32.322424042895605
750660,1623218.6554402714,1626867.2039866506,32.33292074493024,32.324114823885765
750720,1623218.6554402714,1623263.2131164777,32.33292074493024,32.32254085094811
750780,1623218.6554402714,1618583.8400178093,32.33292074493024,32.32186880053455
750840,1623218.6554402714,1631922.7943006882,32.33292074493024,32.32268266993807
750900,1623218.6554402714,1611521.6688532834,32.33292074493024,32.315397018907795
750960,1623218.6554402714,1614027.1787483566,32.33292074493024,32.31425380453602
751020,1623275.9287937596,1624735.3106545168,32.33292074493024,32.319682206071576
751080,1623275.9287937596,1621942.6460353357,32.33292074493024,32.31566560342646
751140,1613975.1019171027,1620753.904810809,32.33292074493024,32.31940619001251
751200,1613975.1019171027,1611644.6835267728,32.33292074493024,32.31425450051686
751260,1608082.4700616368,1611710.6153346854,32.33292074493024,32.307304352059816
751320,1608082.4700616368,1617277.6816111924,32.33292074493024,32.31771515239158
751380,1608082.4700616368,1611053.09781762,32.33292074493024,32.31118431163441
751440,1608082.4700616368,1614748.439741178,32.33292074493024,32.303580929499375
751500,1608082.4700616368,1623407.4651140848,32.33292074493024,32.319788544944984
751560,1621017.4440492992,1625831.2496641334,32.33561676843257,32.324115491064084
751620,1621017.4440492992,1611526.1843811164,32.33561676843257,32.316342968008165
751680,1621017.4440492992,1613860.7987549165,32.33561676843257,32.31455220872029
751740,1619972.4517047857,1622784.3054845291,32.33735484532173,32.325028345119605
751800,1621836.7349860885,1619987.5961759002,32.34120537501196,32.32332664998678
751860,1621836.7349860885,1622033.4529044472,32.34120537501196,32.336661420296714
751920,1621836.7349860885,1607930.4617584385,32.34120537501196,32.32696158571486
751980,1621836.7349860885,1612527.1210589227,32.34120537501196,32.3303142385306
752040,1621836.7349860885,1606642.4641082196,32.34120537501196,32.32527518025743
752100,1613505.5759593348,1610953.218313517,32.34193654020836,32.3264204084468
752160,1613505.5759593348,1612728.0180025394,32.34193654020836,32.32891038816148
752220,1613505.5759593348,1623313.1742633397,32.34193654020836,32.33691582197888
752280,1613505.5759593348,1623150.5436138522,32.34193654020836,32.33611748006178
752340,1613505.5759593348,1619034.0435307885,32.34193654020836,32.33426826195256
752400,1613505.5759593348,1626071.5109295128,32.34193654020836,32.335186014185744
752460,1613505.5759593348,1622233.0555186893,32.34193654020836,32.33534823214021
752520,1613505.5759593348,1624863.2719280778,32.34193654020836,32.33657851261666
752580,1627839.7066755132,1625311.417805761,32.34513952753578,32.33472497484863
752640,1627839.7066755132,1625364.7471471273,32.34513952753578,32.335393523890836
752700,1627839.7066755132,1629585.4907620254,32.34513952753578,32.33915395848631
752760,1631442.6138374184,1627080.9444342123,32.345903296981064,32.33833365565805
752820,1639771.714247164,1629799.9013583742,32.34836794361504,32.33957110000136
752880,1666199.583228098,1640143.690110734,32.35105943296314,32.3435437315566
752940,1672808.432441679,1679449.2704011963,32.35294715751467,32.349887660946685
753000,1672895.731847351,1672889.4369578676,32.35294715751467,32.35254805159939
753060,1675303.7794993524,1676862.252824314,32.3542637987515,32.35189741665787
753120,1677240.7760921358,1675666.9611107004,32.3542637987515,32.35329250738618
753180,1677240.7760921358,1673668.6755551095,32.3542637987515,32.35111338768345
753240,1672498.4509312345,1675942.1751410218,32.3549939759866,32.35128560532429
753300,1666342.4283961586,1672275.1363320777,32.35622226719536,32.35174834813804
753360,1666342.4283961586,1669174.7254482668,32.35622226719536,32.35067965070868
753420,1674953.6706720195,1672236.2591968002,32.35693195780731,32.353005370706875
753480,1679170.594485719,1674736.9439229497,32.358943014265954,32.3546828042325
753540,1677239.036669078,1677161.5502690782,32.358943014265954,32.35742208668635
753600,1677239.036669078,1676207.1324503596,32.358943014265954,32.35775557683138
753660,1677953.5101144016,1671430.835940222,32.36044576330439,32.35696691729054
753720,1676330.5812603023,1676414.618155917,32.36044576330439,32.35949335087926
753780,1661877.0654912859,1676825.0613438212,32.361321278389816,32.3593521306779
753840,1664614.1485777078,1660586.0120159453,32.362735603803,32.35117888205621
753900,1666565.1459194592,1661472.7304734034,32.365490781088866,32.353988046906814
753960,1674035.0521921657,1665754.7616559693,32.365490781088866,32.35939920876749
754020,1670703.6760381218,1672100.219244754,32.367284162823786,32.361148497314474
754080,1672578.5887053993,1671542.9257199203,32.36914748229988,32.36288336340601
754140,1672578.5887053993,1669964.5336928968,32.36914748229988,32.36358476160025
754200,1672578.5887053993,1673497.3957793307,32.36914748229988,32.36414908803606
754260,1676984.9820429152,1676962.0673059432,32.369940622591585,32.365300126066245
754320,1680177.0510124029,1675957.6387731284,32.370665384288955,32.3649475431879
754380,1680177.0510124029,1682267.33946838,32.370665384288955,32.366837296070436
754440,1698670.3452263381,1688095.5860662065,32.37194252295837,32.36784172535
754500,1698670.3452263381,1703364.6678924675,32.37194252295837,32.36721817033954
754560,1698396.7225674198,1704807.547335655,32.37194252295837,32.3668484921071
754620,1698396.7225674198,1699919.088377073,32.37194252295837,32.36387654644005
754680,1698396.7225674198,1702021.4816275148,32.37194252295837,32.36520654193951
754740,1706375.2384734335,1707870.2124858077,32.372674256967,32.36803456300416
754800,1706375.2384734335,1703618.1171094365,32.372674256967,32.36434688126854
754860,1706375.2384734335,1701102.4207451858,32.372674256967,32.36496234294493
754920,1699930.5431122868,1705442.926619996,32.372674256967,32.365755460041726
754980,1691214.9658879442,1696490.0535107802,32.372674256967,32.35810327780601
755040,1662256.744557673,1695346.4066538645,32.38500937549874,32.35760707709738
755100,1650849.2613756533,1662968.9324014136,32.39072989934713,32.37102702751751
755160,1660409.2733256016,1651776.4111652041,32.393552752700515,32.37012153108677
755220,1653483.2357993545,1656704.8994373505,32.39512690455506,32.383512926144824
755280,1650336.6583602112,1650371.6284476134,32.39512690455506,32.375958915873504
755340,1647033.9935198287,1652500.0208529406,32.39673246091377,32.380754973271245
755400,1592415.10911305,1636191.4569203365,32.39673246091377,32.36722005473171
755460,1549898.9140756712,1531574.06800825,33.09799790334871,32.01060046198898
755520,1566872.0920959027,1543696.7910287064,33.10784244058903,33.087871792508295
755580,1550608.442112464,1568879.0980272465,33.11066308547285,33.10569947303748
755640,1563710.243622429,1543924.969009287,33.14990275036283,33.081601728925236
755700,1562724.6703430337,1553017.762311152,33.15324274185076,33.13960003139269
755760,1537943.758563948,1549735.318511936,33.15324274185076,33.14099686565075
755820,1531231.564925201,1554855.8206806052,33.15324274185076,33.145537124325095
755880,1551780.6724559271,1539970.1323453537,33.1662374006828,33.135252382456954
755940,1552853.3212545845,1548075.1329261505,33.17124568203762,33.158178961645696
756000,1560747.8512166757,1555230.19608379,33.17280256244818,33.16809739876462
756060,1558634.340193285,1561596.6593045807,33.17609143750214,33.1721595280218
756120,1562429.8550605979,1564883.343986976,33.17609143750214,33.175394190947124
756180,1552684.8161589138,1563274.4694343153,33.17707197963491,33.17568565231227
756240,1552684.8161589138,1543520.696074234,33.17707197963491,33.16634770832386
756300,1533440.956773364,1542323.7411024787,33.17707197963491,33.16599150342824
756360,1502749.3934961935,1530710.4449712469,33.17707197963491,33.150371436066955
756420,1500897.4758763774,1502473.7547272583,33.17707197963491,33.13123671369566
756480,1530518.8907884143,1491760.008080964,33.39711384036194,33.02979576643478
756540,1543528.6453680454,1537099.697048603,33.40694934751614,33.39787295309746
756600,1541872.4292547437,1543575.1559057496,33.4079331021687,33.40515736462371
756660,1550579.3569033693,1551042.2058058437,33.41299501185624,33.40546662690521
756720,1546759.8837427609,1554718.8287677325,33.41602823062653,33.413278125211185
756780,1551283.240641382,1548109.4175049083,33.42179893652385,33.413395007875955
756840,1551283.240641382,1548367.2090227578,33.42179893652385,33.4167447901289
756900,1540047.8593194901,1535898.9676596276,33.4291020900367,33.414059578394465
756960,1546945.5629642073,1540165.4114814275,33.4320097789197,33.427108980236014
757020,1545190.2430993866,1550860.6370745993,33.4320097789197,33.43162461199554
757080,1551107.4321428398,1542688.6870678724,33.436108628631175,33.43045986598836
757140,1550645.521223808,1552796.4443637936,33.436108628631175,33.43601835634276
757200,1537151.1549998443,1549487.1780098954,33.436108628631175,33.43446495048433
757260,1537151.1549998443,1542605.1370821428,33.436108628631175,33.43100380626169
757320,1560478.8785405657,1537237.7310320241,33.44168998738533,33.42618296215476
757380,1539587.0565080694,1557480.2990531966,33.44168998738533,33.44167856489467
757440,1549090.1197110103,1538875.2757042788,33.443180335064554,33.43823248656721
757500,1547337.8799699757,1548393.9907134888,33.443180335064554,33.44263478862827
757560,1547337.8799699757,1543523.104380667,33.443180335064554,33.43942592028357
757620,1547337.8799699757,1532176.461022543,33.443180335064554,33.433829721009005
757680,1547337.8799699757,1537070.8933839097,33.443180335064554,33.43531453379159
757740,1548965.1065521424,1543078.4129887805,33.44403377712218,33.438195204750976
757800,1548965.1065521424,1549877.2403622926,33.44403377712218,33.44341563213587
757860,1541200.5345626303,1541065.9044615207,33.44529941068479,33.44044025053264
757920,1545671.6912226486,1548445.8800720063,33.44753781017995,33.44412390011221
757980,1543461.9069956024,1546836.7500777652,33.44753781017995,33.44678222004046
758040,1542910.7569292116,1544649.8506378517,33.44923803244938,33.44577234349193
758100,1551061.3185796905,1542113.727939801,33.451019543398644,33.44423612968556
758160,1562559.5882342474,1551397.869720889,33.45607211913451,33.44971689781995
758220,1569652.6453546772,1573933.1011149753,33.46178624920196,33.45946218356665
758280,1570395.142756426,1574176.504038878,33.46255318057699,33.458306231152655
758340,1562654.7310593496,1572750.3570290662,33.46255318057699,33.462773553809924
758400,1577748.7251009285,1573353.4375839485,33.46481682400314,33.462625827980936
758460,1570524.0406782492,1578784.2209972604,33.46481682400314,33.46345141174574
758520,1560823.3115517106,1566484.5390694814,33.46481682400314,33.44704242317154
758580,1557515.3901052643,1559540.6735036215,33.46481682400314,33.435240950501296
758640,1557515.3901052643,1556720.420485959,33.46481682400314,33.42895158944792
758700,1553900.1391294932,1544894.758454046,33.4945617228583,33.407911758484055
758760,1555029.0121552225,1556376.4237690754,33.4945617228583,33.48543915921693
758820,1555029.0121552225,1556580.0733569774,33.4945617228583,33.4831714763647
758880,1553176.5872913601,1554314.2097250985,33.4945617228583,33.4790232934825
758940,1574144.76619689,1559954.0756208955,33.50569970449118,33.48344250017269
759000,1567555.4562312558,1570339.2057658904,33.50777502542728,33.50189193100721
759060,1562583.4754912972,1564608.9867699342,33.50954966839214,33.50311028896607
759120,1565799.800627461,1565498.2594011202,33.51030968204745,33.50558625533448
759180,1565799.800627461,1557375.3739363637,33.51030968204745,33.50001234569108
759240,1565799.800627461,1564561.3457492022,33.51030968204745,33.50394109853074
759300,1549119.318156526,1556154.419323707,33.51030968204745,33.49560197147489
759360,1536740.2614858383,1549292.944466181,33.51030968204745,33.48722753470116
759420,1551089.3434692228,1543674.0985554052,33.51310943657341,33.485338363457814
759480,1552265.9599992738,1548571.1509419547,33.51386850899126,33.49635117319349
759540,1552265.9599992738,1547744.9696444415,33.51386850899126,33.49926215120703
759600,1552265.9599992738,1550572.5849605696,33.51386850899126,33.49692341673298
759660,1535911.0053120812,1539596.246446268,33.51386850899126,33.49004359298552
759720,1521196.5228994773,1533762.8865031889,33.51386850899126,33.475226063710736
759780,1522888.6889288658,1515220.0461679227,33.533686594821,33.44779086065163
759840,1522888.6889288658,1521996.7489874144,33.533686594821,33.51688563136443
759900,1530876.9828076977,1526263.731645573,33.535126812444375,33.51659743762177
759960,1535237.2474842956,1533332.5378696066,33.54324109786985,33.535931389595724
760020,1532918.245717174,1534105.5658290891,33.54474240109077,33.53907724101896
760080,1528352.809069071,1533051.3539212833,33.54840406705309,33.538635277508874
760140,1494751.888328804,1510732.2764606543,33.54840406705309,33.52789936697729
760200,1503056.1401098918,1496204.8643568833,33.549825310574214,33.52388539620508
760260,1501497.9566892986,1484892.9641073686,33.5521764630444,33.51903610152888
760320,1507093.4168707854,1506463.9048107855,33.553284453008175,33.539269265243874
760380,1523431.798241508,1516392.9893772441,33.554972954268386,33.54590503963506
760440,1523431.798241508,1523318.7158106966,33.554972954268386,33.5524331726185
760500,1517140.0271510913,1520635.3825937589,33.554972954268386,33.55024615135955
760560,1517140.0271510913,1519761.7159164485,33.554972954268386,33.54666136126433
760620,1517140.0271510913,1522543.7404161184,33.554972954268386,33.55219845794599
760680,1517140.0271510913,1524689.3843122094,33.554972954268386,33.551806716134145
760740,1517140.0271510913,1517343.1495086232,33.554972954268386,33.54727281690523
760800,1517140.0271510913,1512156.1204444359,33.554972954268386,33.545182724604416
760860,1526153.3652177574,1514670.2294100835,33.55734233246174,33.54607941255409
760920,1533090.5961887112,1532194.8274398576,33.55978676650776,33.557727446026625
760980,1529142.2028170251,1533251.0036329858,33.55978676650776,33.559316474554485
761040,1529745.84626718,1531295.268009937,33.56225396139308,33.55895096253402
761100,1525811.9185014314,1529311.0401272622,33.56300210567432,33.56150161951811
761160,1529543.0578339472,1532570.0556521665,33.56450144971627,33.56408576271454
761220,1528028.214560747,1533413.2869220565,33.56450144971627,33.564021863092556
761280,1538461.0071173739,1531185.5919431655,33.56524306664503,33.56391774621533
761340,1533727.5852608124,1538683.1129534082,33.56701739042301,33.565946190787386
761400,1533727.5852608124,1531359.4848947865,33.56701739042301,33.5660813795114
761460,1533727.5852608124,1531693.1093696456,33.56701739042301,33.56472747780977
761520,1520649.2437306293,1524256.7888120958,33.568164029908594,33.55982668988076
761580,1525177.0304604247,1519678.6220427703,33.568164029908594,33.55810881359962
761640,1525177.0304604247,1520888.508930008,33.568164029908594,33.558133610217595
761700,1514996.8187950905,1511211.2528620323,33.568164029908594,33.54494667214569
761760,1504651.4824336232,1514550.3325855313,33.568164029908594,33.55220739571816
761820,1504651.4824336232,1507152.417291592,33.568164029908594,33.53953687388367
761880,1504651.4824336232,1507415.1465105594,33.568164029908594,33.543203886970716
761940,1521434.9064288114,1519445.2513855824,33.57107608880681,33.55369638111798
762000,1521434.9064288114,1520419.8054487808,33.57107608880681,33.56091368747791
762060,1521434.9064288114,1520053.8772905092,33.57107608880681,33.55710294337261
762120,1521434.9064288114,1523535.480817329,33.57107608880681,33.55805023826716
762180,1521434.9064288114,1516537.6932857602,33.57107608880681,33.553121873586306
762240,1543297.8231848718,1521866.5694810369,33.574863767070475,33.56001715373835
762300,1546879.046136563,1547774.93366256,33.576744733391585,33.57595416134595
762360,1541798.7542544594,1540616.4623066345,33.57749714062835,33.57258675491346
762420,1541798.7542544594,1543898.4383157978,33.57749714062835,33.574979738772036
762480,1545422.9456086762,1549304.5529623549,33.58181301741335,33.57547900584876
762540,1539382.6222118668,1544597.2960316308,33.58278803184112,33.58085935564534
762600,1541355.502170646,1544586.2686593686,33.58355197082524,33.58343792269106
762660,1541355.502170646,1542300.9685142871,33.58355197082524,33.583095376416274
762720,1541518.7070060158,1541806.0444071742,33.58430533702175,33.58343384379548
762780,1541518.7070060158,1541864.73559356,33.58430533702175,33.58173515176072
762840,1542300.2409202657,1543825.23308211,33.585227408244016,33.58146478489355
762900,1542300.2409202657,1542946.5185371302,33.585227408244016,33.581854603966974
762960,1521268.5625535315,1541220.0844805015,33.58595943064594,33.58248409266268
763020,1519012.7613956234,1509228.4662833458,33.58915206228383,33.55718747253121
763080,1519012.7613956234,1521859.6131171095,33.58915206228383,33.57809387944417
763140,1548690.0691166993,1544774.722210849,33.59349687249386,33.588944912203715
763200,1544666.5108243842,1545792.6003296168,33.59349687249386,33.58832013332868
763260,1526600.799913474,1546938.4186264903,33.59349687249386,33.5825477257282
763320,1516127.8929540967,1513108.3931095398,33.59349687249386,33.5551568698661
763380,1516127.8929540967,1503960.311350212,33.59349687249386,33.52449138728211
763440,1502900.5391674517,1498296.8398138883,33.59349687249386,33.50659174903498
763500,1505543.2891769982,1502251.0235930681,33.60589665605088,33.5665398768003
763560,1505543.2891769982,1501804.6435296766,33.60589665605088,33.57501344247623
763620,1495593.1653375055,1503208.9803724503,33.60589665605088,33.5715693112409
763680,1490929.8946552824,1490069.838542187,33.60589665605088,33.529924359635174
763740,1490929.8946552824,1492623.713059757,33.60589665605088,33.558696727815025
763800,1499544.0581819513,1493243.947429056,33.60702036845718,33.570226240053245
763860,1508419.8740562215,1498659.0622823394,33.62195004866295,33.58677572897171
763920,1505136.383480213,1506264.41793229,33.62311943724585,33.60764535504483
763980,1562716.3845187356,1498657.1952991283,33.63552074607214,33.596936336821166
764040,1465559.916678959,1550496.5998316873,33.63552074607214,33.63552074607214
764100,1492779.868495616,1481104.0141678653,33.64154650103454,33.62494123807977
764160,1492779.868495616,1490136.1048027212,33.64154650103454,33.6327603000563
764220,1492779.868495616,1496590.1933844737,33.64154650103454,33.63734037575969
764280,1502180.3106582633,1494954.0635340721,33.64635408275607,33.638293829828925
764340,1505031.560900942,1506090.91271302,33.64901083631961,33.643799185740086
764400,1508343.7669576604,1507961.9720237795,33.65095814302269,33.648351401714095
764460,1515657.2701952173,1530086.9330289287,33.65095814302269,33.65281751617451
764520,1520062.8343401444,1520608.875244616,33.65170145134994,33.65052203247914
764580,1510593.7225546113,1519433.820958167,33.65170145134994,33.65059704358306
764640,1517295.4858876993,1513899.2855893455,33.65646010285069,33.64849487625012
764700,1520123.89854351,1521102.7745096625,33.65646010285069,33.655530805666096
764760,1520123.89854351,1519332.3603253916,33.65646010285069,33.65423069669598
764820,1520123.89854351,1517959.072618716,33.65646010285069,33.65189858176515
764880,1520123.89854351,1520720.1754787073,33.65646010285069,33.65513746877214
764940,1520123.89854351,1518367.4967145186,33.65646010285069,33.65077743103524
765000,1524072.7808820568,1523574.7211928165,33.65952706274583,33.65379751707052
765060,1538453.7484162739,1544002.1320318095,33.66035101496664,33.66036157875184
